block_id,work_id,block_type,block_text,pdf_page,pdf_bbox,block_seq,parent_title_block_id,title_level
2016415859630805112,W109684747,text,"Sagoroff, S.: Zum Geleit, in ,Unternehmensforschung"", Physica-Verlag, Würzburg 1956, I/1. ",238,"[511, 460, 875, 497]",1810,2.016415859630805e+18,
2016415859630805113,W109684747,text,"Sandig, C.: Die Forschungs- und Darstellungsmethoden und das Methodenproblem in betriebswirtschaftlicher Sicht, in ,,Betriebswirtschaftliche Forschung und Praxis"", Heckners Verlag, Wolfenbüttel 1957, S. 129 ff. ",238,"[509, 502, 875, 577]",1811,2.016415859630805e+18,
2016415859630805114,W109684747,text,"Sandig, C.: Die Führung des Betriebes - Betriebswirtschaftspolitik, C. E. Poeschel Verlag, Stuttgart 1953. ",238,"[511, 581, 875, 620]",1812,2.016415859630805e+18,
2016415859630805115,W109684747,text,"Schneeweis, H.: Zur Theorie der Warteschlangen, in ,,Zeitschrift für Handelswissenschaftliche Forschung"", Westdeutscher Verlag, Köln-Opladen 1960, S. 471 ff. ",238,"[509, 625, 877, 687]",1813,2.016415859630805e+18,
2016415859630805116,W109684747,text,"Pocock, J. W.: Management consulting and Operations Research, in ""Operations Research for Management"", Herausg. McCloskey, J. F., und Trefethen, F. N., The Johns Hopkins Press Baltimore, Vol. I/1954, S. 80 ff. ",238,"[126, 693, 490, 767]",1814,2.016415859630805e+18,
2016415859630805117,W109684747,text,"Proceedings of the first international conference on Operational Research (Oxford 1957), The English Universities Press Ltd., London. ",238,"[126, 771, 490, 820]",1815,2.016415859630805e+18,
2016415859630805118,W109684747,text,"Schönpflug, F.: Betriebswirtschaftslehre, 2. Aufl., C. E. Poeschel Verlag, Stuttgart 1954. ",238,"[511, 690, 877, 729]",1816,2.016415859630805e+18,
2016415859630805119,W109684747,text,"Seyffert, R.: Geschichte der Betriebswirtschaftslehre, im ,,Handwörterbuch der Betriebswirtschaft"", 3. Aufl., C. E. Poeschel Verlag, Stuttgart 1956, S. 995 ff. ",238,"[511, 732, 877, 782]",1817,2.016415859630805e+18,
2016415859630805120,W109684747,text,"Seyffert, R.: Betriebswirtschaftslehre, im "",Handwörterbuch der Betriebswirtschaft"", 3. Aufl., C. E. Poeschel Verlag, Stuttgart 1956, S. 985 ff. ",238,"[511, 787, 877, 837]",1818,2.016415859630805e+18,
2016415859630805121,W109684747,text,"Rago, L. I. v.: Die Anwendung des Operations Research im betrieblichen Wirtschaftsleben,  in ,Unternehmensforschung"", Physica-Verlag, Würzburg 1960, Heft 2. ",238,"[126, 842, 490, 904]",1819,2.016415859630805e+18,
2016415859630805122,W109684747,text,"Shephard, R. W.: Arbeitsunterlagen für das Seminar über ""Operations Research"", EPA-Projekt 6/02 - A 1; Bundeskammer der Gewerblichen Wirtschaft, Wien, März 1960. ",238,"[511, 842, 877, 904]",1820,2.016415859630805e+18,
2016415859630805125,W109684747,text,"Slepian, D.: Information  Theory, in ""Operations Research for Management"", Hrsg. McCloskey, J. F., und Trefethen, F. N., The Johns Hopkins Press Baltimore, Vol. I/1954, S. 149 ff.   
Solandt, O.: Observation, Experiment and Measurement in Operations Research, in ""Operations Research for Management"", Hrsg. McCloskey, J. F., und Coppinger, J. M., The Johns Hopkins Press Baltimore, Vol. II/1956, S. 267 ff.   
Spann, O.: Fundament der Volkswirtschaftslehre, 4. Aufl., G. Fischer, Jena 1929.   
Spann, O.: Ganzheitliche Logik, Stifterbibliothek, Bd. I und Bd. II, Salzburg-Klosterneuburg 1957.   
Stadler, M.: Gefahren falscher Anwendung der Planungsrechnung, siehe Agplan, "",Planungsrechnung und Unternehmensführung in europäischer Sicht"", Betriebswirtschaftlicher Verlag Dr. Th. Gabler, Wiesbaden 1957. ",239,"[126, 127, 490, 419]",1823,2.016415859630805e+18,
2016415859630805126,W109684747,text,"Thüring, B.: Allgemeine Programmierung von Abläufen des industriellen, administrativen und kaufmännischen Rechnungswesens, in ,,Unternehmensforschung"",  Physica-Verlag, Würzburg 1956/57, I/3. ",239,"[128, 444, 488, 518]",1824,2.016415859630805e+18,
2016415859630805127,W109684747,text,"Tinbergen, J.: Einführung in die Ökonometrie, Humboldt-Verlag, Wien/Stuttgart 1952, Bd. 31. ",239,"[128, 520, 486, 557]",1825,2.016415859630805e+18,
2016415859630805128,W109684747,text,"Trefethen, F. N.: A History of Operations Research, in ""Operations Research for Management"", Hrsg. McCloskey, J. F., und Trefethen, F. N., The Johns Hopkins Press Baltimore, Vol. I/1954. ",239,"[128, 560, 488, 622]",1826,2.016415859630805e+18,
2016415859630805129,W109684747,text,"Tröbinger, H.: Risiko und Sicherheit in der Personalauswahl, in ,,Unternehmensforschung"", Physica-Verlag, Würzburg 1956, I/1. ",239,"[126, 623, 488, 674]",1827,2.016415859630805e+18,
2016415859630805130,W109684747,text,"Waffenschmidt, W. G.: Betriebswirtschaftslehre am Scheidewege? in ,Zeitschrift rur Betriebswirtschaft"", Betriebswirtschaftlicher Verlag Dr. Th. Gabler, Wiesbaden 1952, S. 317 ff.   
Waffenschmidt, W. G.: Technik und Wirtschaft der Gegenwart, Springer-Verlag, Berlin/Göttingen/Heidelberg 1952.   
Waffenschmidt, W. G.: Wissenssoziologische Bemerkungen zum Streit der Mathematiker und Antimathematiker in der Wirtschaftswissenschaft, in ,,Zeitschrift für Handelswissenschaftliche Forschung"", Westdeutscher Verlag, Köln/ Opladen 1960, S. 463 ff.   
Waffenschmidt, W. G.: Zur Wirtschaftstheorie ist folgendes zu sagen: in ,,Zeitschrift für Betriebswirtschaft"", Betriebswirtschaftlicher Verlag Dr. Th. Gabler, Wiesbaden 1956, S. 710.   
Walther, A.: Einführung in die Wirtschaftslehre der Unternehmung, Bd. I, Schulthess & Co., Zürich 1953.   
Walther, A.: Einführung in die Wirtschaftslehre der Unternehmung, Bd. II, Schulthess & Co., Zürich 1955.   
Ware, T. M.: Die Anerkennung der Unternehmensleitung für Operations Research mu gewonnen werden, in ""Operations Research"", American Management Association, Deutsche Ausgabe W. W. Elwenspoek, Girardet Verlag, Essen 1958, S. 46 ff.   
Wartmann, R.: Anwendungsmöglichkeiten neuzeitlicher Rechenautomaten bei Aufgaben der Betriebswirtschaft und Fertigungsplanung, in ,Unternehmensforschung Physica-Verlag, Würzburg 1956/57, I/2.   
Wenke, K.: Kommerzielle Einsatzmöglichkeiten von elektronischen GroBanlagen, in ,,Unternehmensforschung"", Physica-Verlag, Würzburg 1956/57, I/3.   
Wenke, K.: Kostenanalysen mit Matrizen, Zeitschrift u Betriebswirtschat Betriebswirtschaftlicher Verlag Dr. Th. Gabler, Wiesbaden 1956, S. 558 ff.   
Wenke, K.: Mathematische Modelle in der Betriebswirtschaft, in ,Zeitschrift für Betriebswirtschaft"", Betriebswirtschaftlicher Verlag Dr. Th. Gabler, Wiesbaden 1956, S. 48 ff.   
Wenzel, G.: siehe Woitschach, M.   
Wetzel, W.: Bemerkungen zur Rationalisierung betriebswirtschaftlicher Entscheidungen mit Hilfe elektronischer Datenverarbeitungsmaschinen, in ,Unternehmensforschung"", Physica-Verlag, Würzburg 1956/57, I/3. ",239,"[507, 99, 873, 907]",1828,2.016415859630805e+18,
2016415859630805131,W109684747,text,"Unternehmensforschung, Hrsg. Sagoroff, S., und Adam, A., Physica-Verlag, Würzburg, ab Jg. 1956. ",239,"[124, 693, 488, 730]",1829,2.016415859630805e+18,
2016415859630805132,W109684747,text,"Unternehmung, Die: Verlag Paul Haupt, Bern. ",239,"[126, 733, 488, 758]",1830,2.016415859630805e+18,
2016415859630805133,W109684747,text,"Vazsonyi, A.: Operations Research in Production Control- A progress report, in ""Operations Research"", The Journal of the Operations Research Society of America, 1956, No. 1, S. 19 ff. ",239,"[124, 775, 488, 837]",1831,2.016415859630805e+18,
2016415859630805134,W109684747,text,"Waelchli, J.: Integrierte Datenverarbeitung im Dienste der Unternehmungsführung, in _,Gedenkschrift für A. Walther"", Paul Haupt, Bern 1957. ",239,"[124, 855, 486, 905]",1832,2.016415859630805e+18,
2016415859630805137,W109684747,text,"Wetzel, W.: Lineare Verteilungsmodelle in der Betriebswirtschaft - Beispiele für den praktischen Einsatz der Linearplanung in Unternehmungen, in ,,Unternehmensforschung""Physica- Verlag, Würzburg 1956/57, I/2.   
Winkel, H.: Die Entartung linearer Planungsaufgaben, in ,Zeitschrift für Betriebswirtschaft"", Betriebswirtschaftlicher Verlag Dr. Th. Gabler, Wiesbaden 1960, S. 223 ff.   
Winkel, H.: Dynamische Planungsrechnung, in ,Zeitschrift für Betriebswirtschaft"", Betriebswirtschaftlicher Verlag Dr. Th. Gabler, Wiesbaden 1959, S. 261 ff.   
Winkler, W.: Grundfragen der Ökonometrie, Springerverlag, Wien 1951.   
Winkler, W.: Grundri der Statistik I, 2. Aufl., Manzsche Verlagsbuchhandlung, Wien 1947.   
Witte, I. M.: Im Vorwort zu ,,Planungsforschung"", Rationalisierungsbriefe Nr. 13/14, Berlin o. Datum.   
Wittmann, W.: Betriebswirtschaftslehre und Operations Research, in ,,Zeitschrift für Handelswissenschaftliche Forschung"", Westdeutscher Verlag, Köln-Opladen 1958, S. 285.   
Wittmann, W.: Lineare Programmierung und traditionelle Produktionstheorie, in ,,Zeitschrift für Handelswissenschaftliche Forschung"", Westdeutscher Verlag, Köln-Opladen 1960, S. 1 ff.   
Wittmann, W.: UngewiBheit und Planung, in ,,Zeitschrift für Handelswissenschaftliche Forschung"", Westdeutscher Verlag, KölnOpladen 1958, S. 499. ",240,"[124, 127, 488, 610]",1835,2.016415859630805e+18,
2016415859630805138,W109684747,text,"Wittmann, W.: Unternehmung und unvollkommene Information, Westdeutscher Verlag, Köln-Opladen 1959. Woitschach, M.: Aus der Praxis der linearen Planungsrechnung, in ,Zeitschrift für Organisation"", Gesellschaft für Organisation, Frankfurt 1958, Heft 3, S. 121. Woitschach, M., und Wenzel, G.: Lineare Planungsrechnung in der Praxis (Linear Programming) DEVA-Fachverlag, Stuttgart 1959. ",240,"[509, 125, 873, 270]",1836,2.016415859630805e+18,
2016415859630805139,W109684747,text,"Zeitschrift für Betriebswirtschaft, Betriebswirtschaftlicher Verlag Dr. Th. Gabler, Wiesbaden, ab Jg. 1950.   
Zeitschrift für Handelswissenschaftliche Forschung, Westdeutscher Verlag, Köln-Opladen, ab Jg. 1950.   
Zemanek, H.: Informationstheorie, in ,,Unternehmensforschung"", Physica-Verlag, Würzburg 1956, I/1.   
Zemanek, H.: Kybernetik, in MTW-Mitteilungen, Mathematisches Labor der Technischen Hochschule Wien, 1957/IV-5, S. 281 ff. und IV-6, S. 371 ff.   
Zimmermann, R. E.: A Monte Carlo Model for Military Analysis, in ""Operations Research for Management"", Herausg. McCloskey, J. F., und Coppinger, J. M., The Johns Hopkins Press Baltimore, Vol. II/1956, S. 376.   
Zuse, K.: Gedanken zur Automation und zum Problem der technischen Keimzelle, in ,,Unternehmensforschung"", Physica-Verlag, Würzburg 1956/57, I/4. ",240,"[507, 301, 875, 606]",1837,2.016415859630805e+18,
2016415859630805143,W109684747,title,Literaturverzeichnis,241,"[386, 198, 604, 218]",1841,,1.0
2016415859630805144,W109684747,text,"Abt, S. T.R. 173   
Ackoff, R. L. 22, 27, 35, 52, 57, 59, 96, 97, 124, 127, 130, 163, 168, 173, 182, 199, 217   
Adam, A. 12, 17, 18, 39, 46, 66, 91, 109, 124, 142, 148, 153, 158, 214, 216   
Air Ministry Research Station 23   
Albach, H. 118   
Allen, R. G. D. 32, 108, 110   
Anderson, O. 48, 100, 106, 112   
Angermann, A. 96, 98, 161   
Arnoff, E.L. 35, 52, 57, 59, 124, 130, 163, 217 ",241,"[124, 247, 474, 444]",1842,2.0164158596308052e+18,
2016415859630805145,W109684747,text,"Baumol, W.J. 190   
Becher, J. 56   
Beck, M. 106, 156   
Beckmann, M. J. 56, 118   
Beisber, M.F. 190, 203   
Bellman 62   
Bender, K. 161, 163, 166   
Billeter, E. P. 12, 17, 49, 55 ff   
Blackett, P.M. S. 23   
Böhm, H. H. 12, 56, 98, 113, 131, 157, 203   
Bouffier, W. 147, 150, 162, 170, 201   
Bredt, O. 40   
Burger, E. 74   
Camp, G.D. 26, 32, 207, 209, 218   
Case Institute of Technology 214   
Churchman, C. W. 33, 35, 52, 57, 59, 124,   
130, 163, 217   
Conant, J.B. 25   
Coppinger, J.M. 218   
Couffignal 85   
Cushen, W.E. 85, 127   
D'Abranyi, M. 115, 135, 180, 194   
Daenzer, W.F. 195   
Danert, G. 211   
Dantzig, G. B. 130, 131, 138, 146, 205   
Eberl, W. 49, 218   
Edison, T. 23   
Engelmann, K. 107   
Erlang, A. K. 70 ",241,"[126, 463, 474, 661]",1843,2.0164158596308052e+18,
2016415859630805146,W109684747,text,,241,"[126, 680, 476, 801]",1844,2.0164158596308052e+18,
2016415859630805147,W109684747,text,,241,"[126, 820, 432, 881]",1845,2.0164158596308052e+18,
2016415859630805148,W109684747,text,,241,"[517, 247, 683, 308]",1846,2.0164158596308052e+18,
2016415859630805149,W109684747,text,"Feeney, G.J. 117   
Ferschl, F. 176   
Förstner, K. 56, 99, 137, 178   
Frenckner, T.P. 11, 17, 19, 37, 38, 41, 70, 98, 103, 116, 126, 127, 133, 137, 162, 170, 178, 187, 215, 217   
Galilei 115, 207   
Gauss 186   
Goodeve, Ch. 27   
Günther, R. 102   
Gutenberg, E. 14, 29, 30, 39, 100, 107, 111, 113, 136, 147, 148, 152, 154, 155, 159, 164, 174, 189, 194, 195, 198, 202 ",241,"[517, 329, 873, 424]",1847,2.0164158596308052e+18,
2016415859630805150,W109684747,text,,241,"[519, 444, 875, 552]",1848,2.0164158596308052e+18,
2016415859630805151,W109684747,text,"Hahn, A. 153   
Halsbury, Earl of 102   
Harrison, J. O. (jr.) 58, 202   
Heinrich, W. 34, 36, 37, 168   
Henn, R. 56, 74, 99, 137, 178   
Henzel, F. 17, 36, 96   
Herrmann, C.C. 42, 101, 173, 205, 218   
Hertz, D.B. 79, 117, 190, 204   
Hitch, Ch. 61, 105, 128   
Hogben 116   
Hurwicz 179 ",241,"[519, 574, 860, 745]",1849,2.0164158596308052e+18,
2016415859630805152,W109684747,text,"Illetschko, L. 12, 35, 36, 48, 84, 91, 107, 165, 186, 194, 201, 214   
Inzinger, R. 82, 214   
Ischboldin, B. 157 ",241,"[521, 767, 875, 829]",1850,2.0164158596308052e+18,
2016415859630805153,W109684747,text,"Johnson, E. A. 24, 29, 30, 40, 49, 50, 173, 205 ",241,"[521, 850, 873, 879]",1851,2.0164158596308052e+18,
2016415859630805155,W109684747,text,"Käfer, K. 11, 17, 23, 127, 132, 133, 17   
175, 187, 196, 204, 216   
Kalussis, D. 46   
Keachie, E. C. 40   
Kepler 154   
Kimball, G.E. 29, 50, 172   
Klaus, G. 84   
Knippenberg, H. 190   
Knödel, W. 189   
Koopmans, T.C. 29, 131, 146   
Kosiol, E. 12, 17, 18, 19, 30, 49, 128   
Kregeloh, H. 12, 218   
Krelle, W. 56   
Kuhnke, H.H. 152, 159, 211, 212   
Künzi, H.P. 56   
Lanchester, F.W. 23   
Larnder, H. 23   
Lassmann, G. 55, 56, 118, 128, 146, 155,   
174, 197   
Leavitt, H. J. 164, 198   
Le Coutre, W. 30   
Lehmann, M.R. 36, 156, 211   
Leinweber, P. 187   
Leitner 153, 210   
Leontieff 101, 131   
Levinson, H. C. 23, 173, 204   
Linder, A. 123   
Lindner, T. 217   
Löffelholz, J. 36, 124, 132, 142, 152, 153,   
157, 159, 172, 207   
Magee, J.F. 42, 101, 173, 205, 218   
Maines, N.R. 135, 161   
Marshall, B.O. 72   
Mattesich, R. 153, 156, 157, 159, 160, 213   
Mayer, P.W. 171   
Mc Closkey, J. F. 218   
Mc Kean, R. 105, 128   
Meier, F. 12, 17   
Meier, W. 190   
Mellerowicz, K. 113, 153, 159   
Menges, G. 38, 125   
Mertz, H.P.J. 161   
Miller, D. W. 79, 190, 204   
MIT 213   
Mittenecker, E. 184   
Morgenstern, O. 33, 74, 75, 96, 131, 137,   
158, 194 ",242,"[126, 125, 463, 360]",1853,2.0164158596308052e+18,
2016415859630805156,W109684747,text,,242,"[126, 386, 478, 615]",1854,2.0164158596308052e+18,
2016415859630805157,W109684747,text,,242,"[126, 641, 480, 903]",1855,2.0164158596308052e+18,
2016415859630805158,W109684747,text,"Morse, Ph. M. 17, 27, 29, 50, 53, 82, 135, 155, 172, 173, 194   
Müller, K. 200   
Munz, M. 72 ",242,"[519, 124, 871, 185]",1856,2.0164158596308052e+18,
2016415859630805159,W109684747,text,"Neumann, J.v. 33, 74, 75, 96, 131, 137,   
146, 158, 194   
Newton 154   
Nicklisch 145   
Nürck, R. 139 ",242,"[521, 211, 873, 286]",1857,2.0164158596308052e+18,
2016415859630805160,W109684747,text,"Oberparleiter, K. 106, 107, 110, 115, 147, 150, 151, 167 183, 193, 210   
Operations Research Society of America 25   
ORO 25   
Ottel, F. 113 ",242,"[519, 312, 875, 402]",1858,2.0164158596308052e+18,
2016415859630805161,W109684747,text,"Pichler, O. 66, 68   
Platt, W. J. 135, 161   
Pocock, J.W. 12, 17, 168, 181, 198, 205,   
208, 209   
Poisson 125, 186 ",242,"[519, 428, 873, 503]",1859,2.0164158596308052e+18,
2016415859630805162,W109684747,title,Namensverzeichnis,242,"[523, 528, 636, 541]",1860,,1.0
2016415859630805163,W109684747,text,"Rago, L. I. v. 12, 152   
RAND 25   
Revans, P.J. 180   
Richardson, Bellows, Henry & Co. 199   
Rieger 151, 169, 171, 186   
RKW 24, 109, 132, 192, 199   
Roberts, G. A. 23   
Robinson, P.J. 190   
Rowe, A. P. 23   
Sagoroff, S. 17, 27, 28, 117, 213   
Sandig, C. 35, 36, 37, 166, 169   
Schäfer, E. 162, 191   
Schmalenbach, E. 44, 207, 210   
Schneider, E. 110   
Schönpflug, F. 16, 29   
Seyffert, R. 36   
Shephard, R.W. 62   
Slepian, D. 92   
Spann, O. 184   
Stigler, G.F. 202   
Thüring, B. 46, 123   
Tinbergen, J. 38, 39, 98, 101, 110, 115,   
123, 126, 129, 136, 203, 207, 213   
Trefethen, F.N. 23, 25   
Tycho de Brahe 154 ",242,"[519, 565, 862, 706]",1861,2.0164158596308052e+18,
2016415859630805164,W109684747,text,,242,"[521, 732, 798, 903]",1862,2.0164158596308052e+18,
2016415859630805167,W109684747,text,,243,"[124, 125, 478, 202]",1865,2.0164158596308052e+18,
2016415859630805168,W109684747,text,"Waffenschmidt, W.G. 14, 85, 96, 108, 113, 137, 152, 153, 154, 155, 156, 157, 158, 171, 208, 209, 214   
Walther, A. 33, 36, 39, 149, 159   
Ware, T.M. 212   
Wenke, K. 68, 89, 158   
Wenzel, G. 56   
Wetzel, W. 56, 68   
Whisler, T.L. 164, 198   
Williams, E. C. 23   
Winkel, H. 56, 62   
Winkler, W. 38, 159   
Witte, I. M. 40   
Wittmann, W. 17, 18, 19, 22, 23, 28, 32, 37, 53, 90, 118, 119, 125, 134, 146, 167, 168, 177, 195, 205, 214   
Woitschach, M. 56, 84 ",243,"[126, 224, 480, 348]",1866,2.0164158596308052e+18,
2016415859630805169,W109684747,text,,243,"[521, 125, 879, 263]",1867,2.0164158596308052e+18,
2016415859630805170,W109684747,text,"Zeitschrift für Betriebswirtschaft 50   
Zemanek, H. 84, 91, 92, 155   
Zimmermann, R.E. 51, 52   
Zuse, K. 144 ",243,"[523, 286, 848, 347]",1868,2.0164158596308052e+18,
2016415859630805173,W109684747,title,Stichwortverzeichnis,244,"[378, 208, 619, 228]",1871,,1.0
2016415859630805174,W109684747,text,"Abfertigung 71 ff, 190   
Ablauf 14, 20, 38, 39, 70, 80, 107, 123, 138 ff, 145 ff, 154, 175, 195, 198, 201, 208   
Ablaufdiagramm 88   
Ablaufplan 59, 88, 123   
Ablaufsforschung 17, 145   
Abnehmer 133, 192 ff, 199, 201 ff   
Absatz 100, 120, 143, 144, 151, 165, 166, 169, 172, 182 ff, 202 ff   
Absatzerwartung 133   
Absatzplanung 79 ff, 134, 175, 203   
Absatzrisiko 151   
Abstraktionen, wesenswidrige 127   
Abweichung 52, 134, 176   
Activity Analysis, siehe Aktivitätsanalyse   
Administratives Rechnungswesen 46, 47, 104   
Akademische Lehre und Forschung 181, 213 ff, 219   
Aktivitäen 16, 19, 21, 26, 33, 42, 82, 83, 91, 97, 117, 141, 146, 163, siehe auch Operation   
Aktivitätsanalyse 19, 29, 43, 107, 130, 146   
Akzidenzien 88, 113   
Algebra der Logik 85 ff   
Allocation 182   
Analoge Modelle 103   
Analogieschlüsse 156   
Analogrechner 82 ff, 92   
Angebot 38, 123, 129   
Angebotsbeziehungen 203   
Angewandte Wissenschaft 34 ff   
Annäherungslösungen 116, 119, 120, 125, 126, 130, 132, 148, 181, 185, 191, 200   
Annahmen 55, 112, 128 ff, 181   
Anpassungsmodelle 103   
Anpassungsvorgänge 174   
Anwendungsmöglichkeiten der Operationsforschung 31, 151, 180 ff   
Arbeitsfreude 199, 200   
Arbeitsleistungen, objektbezogene 198   
Arbeitsphysiologie 201   
Arbeitsplatzwechsel 199   
Arbeitspsychologie 201   
Arbeitsstudien 39   
Arbeitsvorbereitung 186, 188   
Arbeitswissenschaft 39, siehe auch Betriebswissenschaft   
Astronomie 115 ",244,"[124, 247, 486, 917]",1872,2.0164158596308052e+18,
2016415859630805175,W109684747,text,"Auftragsorientierung 202   
Ausbildung 181, 213 ff   
Ausführungsleistungen 37, 183   
Ausgabevorrichtung 83   
Ausgleichsgesetz 134   
Auslieferungslager 190   
AuBenbereich der Unternehmung 193 ff   
Autarkie 170   
Automation 39, 95, 141, 143   
Automatischer Pilot 141   
Autonomes System 141 ",244,"[505, 250, 848, 405]",1873,2.0164158596308052e+18,
2016415859630805176,W109684747,text,"Bebauungsplan 190   
Bedürfnisse 35, 36, 132, 138, 147 ff, 153, 157, 162, 163, 182, 193, 201, 204   
Befehlsplan 59, 88, 123   
Beladeplan 187   
Belegschaft 71, 111, 133, 141, 142, 184, 189, 199 ff   
Belegwesen 94   
Beschaffung 100, 129, 143, 165, 171, 189, 195, 204, 205   
Beschäftigungsgrad 131   
Beschreibungsmodelle 37   
Betriebliches Rechnungswesen 12, 33, 36, 38, 177   
Betriebsabrechnung 45   
Betriebsabrechnungsbogen 68   
Betriebsführung, siehe Unternehmungsführung   
-, ökonomisch-technische 40   
-, patriarchalische 143, 174   
-, wissenschaftliche 12, 40, 152, siehe auch Führungswissenschaft   
BetriebsgröBe 211   
-, GroBbetrieb 142, 153, 174, 180, 195 ff, 204, 210   
-, Kleinbetrieb 122, 169, 195 ff, 210   
-, Mittelbetrieb 122, 180, 195 ff, 210   
-, optimale 133, 170   
Betriebsklima 142, 199   
Betriebskybernetik 84, 94, 138ff, 147, 152, 201, 202, 216   
Betriebslehre 193 ff   
Betriebsleitung 164, 165, 172 ff, 193, 210, siehe auch Unternehmungsführung, Management   
Betriebsokonometrie 3811, 42, 49, 101, 115, 123, 125, 130, 131, 136, 207, 213   
BetriebsprozeB 14, 20, 38, 39, 70, 80, 107, 123, 138 ff, 145ff, 154, 175, 195, 198, 201, 208   
Betriebssoziologie 115, 142, 152, 199 ff, 201   
Betriebstechnik, siehe Technik   
Betriebsverbundenheit 199   
Betriebsvergleich 46, 135   
Betriebswirtschaftliche Kunstlehre 35, 36, 110, 171 ff   
Betriebswirtschaftspolitik 21, 33 ff, 40, 43, 44, 48, 106, 110, 116, 122, 139, 149, 161, 167, 169, 171, 211, 215, siehe auch Entscheidungstheorie   
Betriebswissenschaft 39 ff, 119, 122, 153, 159, 185, 186, 188, 209, 219   
Bewegungsstudien 49   
Bewutsein 141   
Beziehungen 38, 46, 47, 107, 110, 116 ff, 183, 197   
-, Angebots- 203   
-, final-zweckhafte 117 ff   
-, institutionelle 123   
-, kausale 20, 29, 31, 38, 39, 43, 99, 107, 109, 114, 119 ff, 137, 138, 145 ff, 154, 156, 185, 186, 205   
-, Nachfrage- 203   
-, natürlich-technische 123   
-, Objekt-Subjekt- 201   
-, quasiursächliche 119, 184   
-, Reaktions- 123, 203   
-, sinnvolle 117, 119, 148, 154, 168, 184, 185   
-, zwischenmenschliche 199 ff   
Bilanz und Buchhaltung 13, 36, 37, 40, 41, 44 ff, 66, 81, 90, 94, 110, 171, 209   
Bild 167 ff, 171 ff   
Binomialverteilung 125   
Biologie 144, 156, 201   
Black box 138, 146   
Bombardierungsproblem 24   
Botschaften 20, 27, 70, 82, 83, 90 ff, 109, 116, 124, 126, 139 ff, 165, 176, 177, 204, 216 ff   
Buchhaltung und Bilanz 13, 36, 37, 40, 41, 44 ff, 66, 81, 90, 94, 110, 171, 209   
Budget, Probability 134   
Budgetrechnung 13, 35, 104, 140, 175   
Bürokraten 210   
Business Administration 207   
Business Games 137   
Ceteris paribus 112, 136, 137 ",244,"[507, 421, 875, 913]",1874,2.0164158596308052e+18,
2016415859630805177,W109684747,text,,245,"[124, 133, 488, 829]",1875,2.0164158596308052e+18,
2016415859630805178,W109684747,text,"Chrematik 108   
Chromosomen 144   
Competitive problem 182   
Computer 59, 68, 81ff, 94, 95, 103, 123, 135,   
140, 144, 146, 164, 174, 195, 196, 208   
Datenverarbeitung, integrierte 82, 94, 95, 99   
Decision maker 173   
Definition 16 ff, 196, 219   
Denkmaschinen 85   
Determiniertheit 117 ff, 145 ff, 177 ff, 185   
Deterministische Modelle 99   
Dezimalsystem 83   
Diätproblem 55, 202   
Dienstpläne 189   
Differentialrechnung 113, 118   
Digitalrechner 82 ff, 92   
Digrammquelle 93   
Dispositiver Faktor 113, 174, 198   
Diversität 109   
Dokumentäres Rechnungswesen 45 ff, 135   
Dualsystem 83   
Durchführungsleistungen 37, 183   
Dynamische Modelle 99   
Dynamisches Programmieren 50, 61, 62 ",245,"[126, 820, 488, 903]",1876,2.0164158596308052e+18,
2016415859630805179,W109684747,text,,245,"[507, 128, 866, 396]",1877,2.0164158596308052e+18,
