block_id,work_id,block_type,block_text,pdf_page,pdf_bbox,block_seq,parent_title_block_id,title_level
2016408778462859691,W1154618620,title,2.2. Food assistance programs,5,"[70, 636, 257, 648]",70,2.0164087784628598e+18,2.0
2016408778462859692,W1154618620,text,"The U.S. has many government programs that subsidize food, such as the Supplemental Nutrition Assistance Program (SNAP), the National School Lunch Program (NSLP), and the School Breakfast Program (SBP). Although they were originally designed to reduce hunger and under-nutrition, they may have the unintended consequence of increasing obesity for certain individuals. For example, benefits in the SNAP program can be spent on the full range of groceries; only prepared food (such as hot rotisserie chicken or sandwiches) and alcohol are excluded, which means that the program subsidizes energy-dense (as well as other) groceries. For example, grocery store scanner data suggest that SNAP pays for roughly $\$ 2$ billion worth of sugar-sweetened beverages annually (Andreyeva et al., 2012). ",5,"[70, 663, 494, 833]",71,2.0164087784628598e+18,
2016408778462859693,W1154618620,text,"The National School Lunch Program (NSLP) may also have unintended consequences. Part of the motivation for the NSLP was that many U.S. draftees during World War II were rejected for being stunted or malnourished; subsidized school lunches were seen as a way to increase the weight and height of American youth and thereby increase national security by ensuring a larger supply of healthy potential soldiers during the Cold War. Ironically, the NSLP has recently been criticized by the military for increasing youth obesity and thereby decreasing military readiness (Mission: Readiness, 2010). ",5,"[70, 834, 494, 939]",72,2.0164087784628598e+18,
2016408778462859694,W1154618620,text,,5,"[521, 81, 944, 108]",73,2.0164087784628598e+18,
2016408778462859695,W1154618620,text,"A large number of studies have examined the association of participation in these programs with obesity. However, it has proven challenging to identify the causal effect of the NSLP and SNAP on obesity because there has not been random assignment to the programs and it is difficult to observe a valid control group (Meyerhoefer and Yang, 2011). Studies employing creative identification strategies provide important information on the effects of these programs. For example, Schanzenbach (2009) estimates a regression discontinuity model that compares children whose family income is just below $1 8 5 \%$ of the Federal Poverty Line (and who thus are eligible for subsidized school lunches) to those whose family income is just above that threshold (who must pay full price for a school lunch). Clearly, the running variable (income) may directly affect weight but income is assumed to affect weight in a smooth manner, and not discontinuously at the eligibility cutoff for school lunch. Dividing the estimated impact of eligibility on weight outcomes by the estimated increase in school lunch take-up around the threshold, Schanzenbach estimates that school lunch increases the likelihood of obesity by $4 3 \%$ by the end of first grade. (A Wald estimator calculated using the mean difference in lunch eating rates on either side of the subsidy cutoff implies that school lunch increases the risk of obesity by less – $2 0 \%$ .) These large estimates may be due to the youths’ families becoming eligible for other programs (such as school breakfast) at the same income cutoff. In contrast to these results for first grade, there is no significant impact of the NSLP on obesity at the end of fifth grade. ",5,"[522, 109, 946, 451]",74,2.0164087784628598e+18,
2016408778462859696,W1154618620,text,"Bhattacharya et al. (2006) estimate the impact of the School Breakfast Program (SBP) using a difference-in-differences model that compares the difference in nutritional outcomes between the school year and summer for students at schools that do and do not offer the SBP. The estimates suggest that the SBP does not increase total calories (it actually decreases calories from fat) but does improve the nutritional quality of children’s diets. Given that their identification strategy relies on relatively short-term seasonal variation, they do not expect to detect an impact on BMI and in fact do not. ",5,"[522, 452, 946, 582]",75,2.0164087784628598e+18,
2016408778462859697,W1154618620,text,"Millimet et al. (2010) examine the relationship between participation in both the NSLP and the SBP during the spring of 1st grade on weight in the spring of 3rd grade using data from the Early Childhood Longitudinal Study – Kindergarten Class of 1998–1999. Estimates from bivariate probit models with different assumptions about selection into the program suggest that even a modest amount of selection implies that the SBP lowers weight and the NSLP raises child weight, which is generally consistent with both Schanzenbach (2009) and Bhattacharya et al. (2006). ",5,"[522, 583, 946, 701]",76,2.0164087784628598e+18,
2016408778462859698,W1154618620,text,"Meyerhoefer and Pylypchuk (2008) investigate the relationship between SNAP receipt and obesity using the Medical Expenditure Panel Survey. In order to account for non-random selection into SNAP they incorporate instruments that measure state-level outreach program expenditures for SNAP into a discrete factor model that controls for unobserved heterogeneity. They find no relationship between SNAP receipt and obesity among men, but their estimates suggest that SNAP participation raises the probability of overweight and obesity by $5 . 9 \%$ among women. ",5,"[522, 702, 946, 820]",77,2.0164087784628598e+18,
2016408778462859699,W1154618620,text,"Kaushal (2007) estimates the impact of SNAP receipt on one specific population – immigrants – by exploiting the fact that after the 1996 Personal Responsibility and Work Opportunity Reconciliation Act (PRWORA), foreign born unmarried mothers’ eligibility for food stamps varied across states and over time. Kaushal estimates a two-sample model of instrumental variables that exploits this policy variation; the estimates indicate that food stamp participation raises adult BMI by a statistically insignificant $0 . 3 \%$ . ",5,"[522, 820, 946, 939]",78,2.0164087784628598e+18,
2016408778462859700,W1154618620,discarded,J. Cawley / Journal of Health Economics 43 (2015) 244–268 ,5,"[363, 58, 653, 69]",79,2.0164087784628598e+18,
2016408778462859701,W1154618620,discarded,249 ,5,"[926, 59, 946, 68]",80,2.0164087784628598e+18,
2016408778462859702,W1154618620,text,"The literature on food assistance programs and obesity defies easy summary. Results differ by method, sex, and grade. One consistent finding, however, is that the SBP is more protective against obesity than the NSLP, which is consistent with other studies that have found that school breakfasts tend to comply with statutory limits on saturated fat while school lunches tend to exceed them, and that skipping breakfast is associated with higher overall calorie consumption (e.g. Millimet et al., 2010; Morgan et al., 1986). ",6,"[53, 81, 477, 187]",81,2.0164087784628598e+18,
2016408778462859703,W1154618620,text,"The aforementioned studies seek to identify a point estimate of the causal effect. A different approach is taken by Gundersen et al. (2012) and Kreider et al. (2012), who estimate bounds on the treatment effect of NSLP and SNAP, respectively, using partial identification methods that address the problems of endogenous selection into participation and the underreporting of participation. Their results suggest that the NSLP and SNAP are protective against youth obesity. Utilizing three control groups (children whose household income exceeds the eligibility threshold; incomeeligible children enrolled in schools that do not participate in NSLP, which are largely private schools; and income-eligible children who have dropped out of school), and employing different assumptions about selection and measurement error, Gundersen et al. (2012) estimate that the NSLP reduces obesity by at least $3 . 2 \%$ points or $1 7 \%$ . Kreider et al. (2012) estimate that SNAP reduces the prevalence of youth obesity by at least $5 . 3 \%$ points. ",6,"[53, 187, 477, 398]",82,2.0164087784628598e+18,
2016408778462859704,W1154618620,title,2.3. Income,6,"[53, 412, 129, 423]",83,2.0164087784628598e+18,2.0
2016408778462859705,W1154618620,text,"In general, there is a robust negative correlation between weight and income among women but not men; i.e. higher-income women are less likely to be obese (Sobal and Stunkard, 1989; McLaren, 2007). For example, in the NHANES data for 2005–2008, the prevalence of obesity among adult women was $2 9 . 0 \%$ for women living in a household with a poverty-to-income ratio (PIR) greater than $3 5 0 \%$ but $4 2 . 0 \%$ for those living in a household with a PIR of less than $1 3 0 \%$ (Ogden et al., 2010). ",6,"[53, 438, 477, 543]",84,2.0164087784628598e+18,
2016408778462859706,W1154618620,text,"Research in economics has sought to determine the causal impact of income on weight. In theory, additional income could either increase or decrease weight. Income could lead to weight gain if food and sedentary pursuits are normal goods. However, good health and appearance could also be normal goods, leading one to invest more time and money in slimness and fitness as income rises. The impact of income on weight may follow an inverted U-shape; the first few thousand dollars may be spent heavily on food and thus may increase weight, but at some point the marginal utility of food may decline to the point that additional income results in little increase in calorie consumption; instead, the additional income may be invested in weight loss for the sake of appearance and health (Philipson and Posner, 2003; Lakdawalla et al., 2005). ",6,"[53, 544, 477, 727]",85,2.0164087784628598e+18,
2016408778462859707,W1154618620,text,"Researchers have exploited natural experiments to study the impact of income on several relevant outcomes, including weight, calorie intake, and food expenditures. A variety of papers have examined the impact of income shocks on weight for specific groups. In general, they tend to find small or no effects of income on weight. For example, Schmeiser (2009) takes advantage of a significant expansion in the Earned Income Tax Credit during the 1990s and uses variation across states and over time in the generosity of the maximum EITC benefit as an instrument for income among families eligible for the EITC. He cannot reject the null hypothesis of no effect of income on weight for men, but finds a modest but statistically significant effect for women, for whom an additional $\$ 1000$ of income per year was associated with an increase in weight of roughly one pound. ",6,"[53, 728, 477, 912]",86,2.0164087784628598e+18,
2016408778462859708,W1154618620,text,Akee et al. (2013) estimate the impact of income on adolescent weight using payments made by the Eastern Band of Cherokee ,6,"[53, 914, 477, 939]",87,2.0164087784628598e+18,
2016408778462859709,W1154618620,text,"Indians to their members in western North Carolina. Every six months, the tribe pays a share of casino profits to each member; the payments have averaged $\$ 4000$ per year, are tax free, and raise income by an average of $4 0 \%$ in households with two tribal members. The authors use two control groups: a pure control group of nearby non-tribal members, and a partial control group of adolescent tribal members whose households received the benefit for only two years instead of six during adolescence (the payments began in 1996). The authors find evidence of the non-linearity of weight in income; the payments increase BMI among adolescents from low-income households but have no impact on weight for adolescents in higher-income households. ",6,"[507, 81, 929, 239]",88,2.0164087784628598e+18,
2016408778462859710,W1154618620,text,"Cawley et al. (2010) estimate the effect of income on weight among the elderly, exploiting the natural experiment of the Social Security Benefits Notch, which was a legislative accident that created substantial unanticipated increases in retirement benefits (averaging roughly $\$ 1000$ in each year of retirement) for certain birth year cohorts in the United States. The authors find no statistically significant impact of income on BMI or the probability of obesity for either men or women, and for men they find precisely estimated zero effects. ",6,"[507, 240, 929, 358]",89,2.0164087784628598e+18,
2016408778462859711,W1154618620,text,"In general, these papers measure a Local Average Treatment Effect among lower-income individuals. Neither the Social Security payments examined by Cawley et al. (2010) nor the casino payments examined by Akee et al. (2013) were means tested, but the affected groups were relatively lower-income; Social Security beneficiaries tend to have lower earned income (though greater wealth) than working-age adults and Native Americans have a lower median income and higher poverty rate than the nation as a whole (U.S. Census Bureau, 2011). The EITC recipients examined by Schmeiser (2009) are unambiguously a low-income group. ",6,"[507, 359, 929, 490]",90,2.0164087784628598e+18,
2016408778462859712,W1154618620,text,"Weight may be especially responsive to income among lowincome individuals in developing countries. In a conditional income transfer program in Mexico, families spent an average of $7 0 \%$ of the cash transfer on what the authors describe as “better quality calories”: meat, fruits, and vegetables (Fernald et al., 2008a). The estimated impact of the income transfers on weight (measured using variation in payments due to randomized year of program incorporation but also on family demographic structure which may bias the results) differed for adults and children. For adults, a doubling of payments raised the risk of obesity in adults by $4 1 \%$ (Fernald et al., 2008a), whereas for children aged 24–68 months, it lowered the prevalence of overweight by $8 \%$ (Fernald et al., 2008b). The authors are not able to explain this age difference in the income effect, and are not able to observe mechanisms for the effects on weight. ",6,"[505, 491, 929, 688]",91,2.0164087784628598e+18,
2016408778471247872,W1154618620,text,"Evidence based on natural experiments implies that the impact of income on food expenditures in developed countries is very small.13 Parker et al. (2008) exploit the timing and amount of stimulus payments made to individuals by the U.S. government during the Great Recession and estimate that recipient households increased their expenditures on food by roughly $2 \%$ of the payment in the three months following the payment. Kuhn et al. (2011) examine the effects of winning the Dutch Postcode Lottery. Comparing participants in winning postcodes to participants in nearby non-winning postcodes, the authors find no significant impact of winning on the amount spent on food at home. Monthly expenditures on food away from home were significantly higher for the winners, but the authors note that this was also true a year before winning, so may be driven by unobserved heterogeneity. ",6,"[507, 689, 929, 873]",92,2.0164087784628598e+18,
2016408778471247873,W1154618620,discarded,"13 In developing countries, the total expenditure elasticity of calories falls with income, and households pay a higher price per calorie as income rises, due to households buying higher quality food (Subramanian and Deaton, 1996). ",6,"[505, 906, 931, 939]",93,2.0164087784628598e+18,
2016408778471247874,W1154618620,discarded,J. Cawley / Journal of Health Economics 43 (2015) 244–268 ,6,"[346, 58, 636, 69]",94,2.0164087784628598e+18,
2016408778471247875,W1154618620,discarded,250 ,6,"[53, 59, 75, 68]",95,2.0164087784628598e+18,
2016408778471247876,W1154618620,text,"The literature on the cycle of purchases and consumption around monthly program receipt indicates that there are shortterm income effects on the quantity of food purchased and calories consumed among low-income individuals participating in government transfer programs. Shapiro (2005) finds that, among food stamp recipients, calorie consumption (estimated from dietary recall data) falls by $0 . 4 0 \%$ each day after receipt of food stamps, or by $1 0 { - } 1 5 \%$ over the course of the month. Hastings and Washington (2010) examine scanner data from three supermarkets in Nevada and estimate that the quantity of food purchased by households receiving food stamps or cash welfare benefits declines $3 2 \%$ throughout the month. Other households that are not benefit recipients do not exhibit the same decline during the month. Mastrobuoni and Weinberg (2009) observe similar behavior among Social Security recipients with low retirement savings; such individuals consume $2 4 \%$ fewer calories the week before receiving their Social Security check relative to the week afterward. In contrast, elderly with more retirement savings tend to smooth their consumption. Although this literature is specific to the cyclical nature of calorie intake in response to monthly payments, it suggests that, for low-income individuals, additional income may lead to higher calorie consumption, at least in the short run. Future research should seek to measure the effects of these cycles of consumption on weight, both within the month (which should be modest) and the cumulative effect over time. ",7,"[70, 81, 494, 411]",96,2.0164087784628598e+18,
2016408778471247877,W1154618620,text,"Cumulatively, the evidence suggests that, among very lowincome individuals in developed countries, additional income leads to greater expenditures on food, higher calorie intake, and slightly higher weight among adults. Among more middle-income individuals in developed countries (and even the average social security recipient), there is generally no detectable impact of income on weight. There is a need for studies of the impact of income on weight for higher-income individuals. ",7,"[70, 412, 494, 517]",97,2.0164087784628598e+18,
2016408778471247878,W1154618620,title,2.4. Education,7,"[70, 530, 163, 543]",98,2.0164087784628598e+18,2.0
2016408778471247879,W1154618620,text,"One of the most consistent findings in health economics is that those with higher education tend to be in better health (see, e.g. Grossman, 2006), and obesity is no exception. In the NHANES data for 2005–2008, the prevalence of adult obesity is $2 3 . 4 \%$ for women with a college degree and $4 2 . 1 \%$ for women who are high school dropouts (Ogden et al., 2010). For men, the correlation is weaker; the prevalence of obesity is $2 7 . 4 \%$ for men with a college degree compared to $3 2 . 1 \%$ for men who are high school dropouts (Ibid). ",7,"[70, 557, 494, 662]",99,2.016408778471248e+18,
2016408778471247880,W1154618620,text,"Increased schooling may promote healthy weight later in life through a variety of mechanisms, such as greater health information, healthier diets, increased recreational physical activity, higher income, better health insurance, healthier peers, and safer residential neighborhoods that are more conducive to outdoor exercise. On the other hand, occupations that require higher education may be more sedentary. A large number of studies have estimated the impact of education on health in general and weight in particular; see reviews by Lochner (2011) and Cutler and Lleras-Muney (2010). ",7,"[70, 663, 494, 780]",100,2.016408778471248e+18,
2016408778471247881,W1154618620,text,"A series of papers have exploited changes in compulsory schooling laws as an instrument for number of years of completed schooling. One of the strongest such papers is Clark and Royer (2013), which exploits a particularly powerful natural experiment: two changes to British compulsory schooling laws that increased minimum school leaving age from 14 to 16, which affected a majority of the relevant age cohort. Using a regression discontinuity approach that exploits the fact that these changes applied to specific month-year birth cohorts but not others, the authors cannot reject the null hypothesis that schooling has no impact on BMI, overweight, or obesity, although in some cases the estimates are substantial (and positive) but imprecise. ",7,"[70, 781, 494, 939]",101,2.016408778471248e+18,
2016408778471247882,W1154618620,text,"Brunello et al. (2013) exploit changes in compulsory schooling laws during the 1960s and 1970s that raised the minimum school-leaving age by 1–3 years, pooling data from several European countries (9 for females and 7 for males). The IV models indicate that they cannot reject the null hypothesis of no impact of schooling on BMI for men. However, the IV models for women suggest that years of schooling lowers BMI of females; an increase in schooling of $1 0 \%$ (slightly more than 1 additional year) reduces women’s average BMI by $1 . 8 4 \%$ and the prevalence of obesity by $1 . 8 5 \%$ points $( 1 4 . 8 3 \% )$ . ",7,"[522, 81, 946, 213]",102,2.016408778471248e+18,
2016408778471247883,W1154618620,text,"A team of researchers has exploited a series of natural experiments in the German educational system after World War II, and estimated their impact on weight using recent German Microcensus data (which unfortunately do not include highest grade completed but instead the secondary school track completed, from which the authors impute years of schooling). Models estimated using these various instruments all indicate that there is no detectable impact of education on weight for women, but the results for men differ considerably by instrument. Kemptner et al. (2011) uses changes in compulsory schooling laws as an instrument and finds that, for men, an additional year of schooling lowers BMI by 0.3 units and lowers the risk of obesity by $3 . 0 \%$ points. Jürges et al. (2011) use the construction of academically demanding elementary schools as an instrument. For men, the IV model indicates that an additional year of schooling raises the probability of overweight by $1 2 . 3 \%$ points and raises the probability of obesity by $1 3 . 3 \%$ points; both are implausibly large (rather than describing this as evidence that education increases weight, the authors more cautiously describe it as an absence of evidence that education decreases weight). The third paper in this series (Reinhold and Jürges, 2010) uses abolition of secondary school fees as an instrument and cannot reject the null hypothesis of no effect of education on overweight or obesity for men or women. ",7,"[522, 214, 946, 517]",103,2.016408778471248e+18,
2016408778471247884,W1154618620,text,"Anderson and Matsa (2011) examines the effect of an additional year of schooling on weight, but what differentiates this paper from the previous ones is that the outcome is weight at the time that the subjects are still in early elementary school instead of weight during adulthood, when the subjects have completed their schooling. The authors estimate regression discontinuity models that exploit the child’s birth date relative to the cutoff date for school entry, and find no significant effect on BMI or the probability of obesity of being a relatively young first-grader instead of a relatively old kindergartener at the same age. ",7,"[522, 518, 946, 649]",104,2.016408778471248e+18,
2016408778471247885,W1154618620,text,"There has been considerable interest in the promise of early childhood interventions to improve adult outcomes (e.g. Heckman et al., 2013). An evaluation of one well-known early childhood intervention, the High/Scope Perry Preschool Program, measured the impact of being randomized to the treatment (a two-year program of $2 . 5 \mathrm { h }$ of academic instruction daily) at age 3–4 years on obesity at age 40 (Muennig et al., 2009). It found that the Perry Preschool treatment had no measurable effect on the probability of adult obesity; in fact, the treatment and control groups had an identical obesity prevalence of $2 7 \%$ . An important caveat is that the sample is extremely small $( N = 1 0 3$ ). ",7,"[522, 649, 946, 794]",105,2.016408778471248e+18,
2016408778471247886,W1154618620,text,"Another well-known early childhood intervention is the Carolina Abecedarian Project, which consisted of two stages: an early-childhood stage (from birth to age 5) that sought to facilitate development of language and cognitive skills, and a school-age stage (from age 6 through 8 years) that sought to improve math and reading skills. Campbell et al. (2014) found no evidence of any treatment effect on health from the second, school-age stage, and found mixed results for how the first early-childhood stage may have affected obesity. ",7,"[522, 794, 946, 912]",106,2.016408778471248e+18,
2016408778471247887,W1154618620,text,"Assignment to the treatment group in the first stage was associated with a substantial reduction in the probability of being overweight throughout childhood for boys, but did not have a significant impact on the probability of being overweight for girls (Campbell et al., 2014). When subjects were in their mid-30s, data was collected from physical examinations that included measuring weight, height, and waist-to-hip ratio (WHR). Point estimates suggested that the treatment was associated with a large reduction in the probability of obesity (defined by either BMI or WHR) for males, but these were not statistically significant. For females, the treatment was associated with a $1 9 . 8 \%$ point $( 2 6 \% )$ lower probability of obesity defined by WHR, which was statistically significant. Oddly, the treatment was associated with a higher probability of obesity defined by BMI, but this was not statistically significant. The estimates tend to be imprecise because the sample is very small; follow-up physical examination data could be collected for only 68 subjects, and that is before dividing the sample by sex. Another important caveat is that both the Perry Preschool Program and Abecedarian treatments had multiple components; Perry Preschool included home visits by teachers, and Abecedarian included health care and nutritional components. Thus, the estimated effects reflect not just the effect of classroom education but the other program elements as well. ",7,"[522, 914, 946, 939]",107,2.016408778471248e+18,
2016408778471247888,W1154618620,discarded,J. Cawley / Journal of Health Economics 43 (2015) 244–268 ,7,"[363, 58, 653, 69]",108,2.016408778471248e+18,
2016408778471247889,W1154618620,discarded,251 ,7,"[926, 59, 946, 68]",109,2.016408778471248e+18,
2016408778471247890,W1154618620,text,,8,"[53, 81, 477, 358]",110,2.016408778471248e+18,
2016408778471247891,W1154618620,text,"Two studies have examined the health impact of the Head Start program and concluded that it reduces the risk of youth obesity. Carneiro and Ginja (2014) estimate a fuzzy regression discontinuity model that exploits a number of discontinuities across family size, family structure, state, and year in income eligibility for Head Start. Examining data on boys in the Children of the National Longitudinal Survey of Youth, 1979 Cohort, they find that participating in Head Start between the ages of 3 and 5 years reduces the probability of obesity at ages 12–13 by $2 9 \%$ and has no impact on the probability of obesity at ages 16–17. The effect at ages 12–13 seems to be concentrated among African-American boys. (The authors cannot estimate the impact of the program for girls because there is no jump in the probability of Head Start participation for girls around the income cutoffs.) ",8,"[53, 359, 477, 543]",111,2.016408778471248e+18,
2016408778471247892,W1154618620,text,"Frisvold and Lumeng (2011) identify the impact of full-day versus half-day Head Start for youth, exploiting the natural experiment of an unanticipated cancelation, due to statewide budget cuts to education, of a grant that funded full-day Head Start. They examine five years of data from one Head Start program in Michigan that include multiple measurements of weight and height for each child $( N = 1 5 3 2 )$ . Their IV estimates indicate that full-day (compared to half-day) Head Start decreases youth obesity by $1 7 . 6 \%$ points. This may be implausibly large, but Hausman tests indicate that their non-IV model is preferred; that model implies a $4 \%$ point reduction in obesity, which the authors estimate could be explained by a reduction in consumption of 20 calories per day. ",8,"[53, 544, 477, 701]",112,2.016408778471248e+18,
2016408778471247893,W1154618620,text,"The results of this research are extremely varied. Overall, it seems that early childhood education (including Head Start) may have protective effects at younger but not necessarily older ages, and that primary and secondary schooling has little if any impact on obesity. Future research should examine whether the overall null effect found in some studies is an average of meaningfully different effects in different subgroups; Cutler et al. (forthcoming) find that the association of education with obesity varies considerably across countries (see Fig. 1D in that paper), which suggests that it may also vary by region, race, and ethnicity. All of the studies discussed in this section measure the effect of preschool, primary or secondary schooling; future research should seek to identify the effect of additional years of college education. ",8,"[53, 703, 477, 873]",113,2.016408778471248e+18,
2016408778471247894,W1154618620,title,2.5. Macroeconomic conditions,8,"[55, 887, 248, 899]",114,2.0164087784628598e+18,2.0
2016408778471247895,W1154618620,text,"The macroeconomy is another possible contributor to obesity. When the unemployment rate is high many people experience declines in income and employment. This decrease in labor market opportunities can have both substitution and income effects. The substitution effect is relatively straightforward: when wages are low so is the opportunity cost of time, and thus recessions may lead to more time-intensive investments in health such as physical activity and cooking from scratch. The income effect on health is ambiguous. Lower income could lead to a decrease in calorie consumption (e.g. cooking rice and beans at home instead of buying fast food) or an increase in calories (e.g. substituting energy-dense, low nutrient foods for more expensive fresh fruits and vegetables). Even conditional on income and employment, economic downturns could affect health by increasing stress, taking up mental bandwidth and reducing self-control or willpower (Mani et al., 2013), with deleterious consequences for diet and physical activity (e.g. De Vriendt et al., 2009). Stress also leads to the release of the hormone cortisol, which has complex effects but can increase appetite (especially for energy-dense foods), insulin resistance, and increased abdominal fat accumulation (e.g. Bjorntorp, 1997). ",8,"[53, 914, 475, 939]",115,2.016408778471248e+18,
2016408778471247896,W1154618620,text,,8,"[507, 83, 929, 331]",116,2.016408778471248e+18,
2016408778471247897,W1154618620,text,"Ruhm (2005) tested whether the state employment rate was associated with excess weight and physical inactivity. Reducedform models were estimated under the assumption that changes in local unemployment rates are exogenous; the models control for state, month, and year fixed effects, and thus identification comes from variation in the employment rate within states over time, relative to the corresponding changes in other states. Results of these models, estimated using data from the Behavioral Risk Factor Surveillance System (BRFSS) for 1987–2000, are consistent with Ruhm’s general findings that “good times make you sick” and there is “healthy living in hard times.” In models that exclude employment status and income (and thus allow the effect of the employment rate to operate through changes in those variables), a $1 \%$ point decrease in the employment rate is estimated to reduce the probability of obesity by $0 . 7 3 \%$ points and to decrease the probability of physical inactivity by $0 . 2 1 \%$ points. These results are driven by improvements among the least healthy; morbid obesity and complete inactivity decrease. The results do not operate through changes in employment; in fact, the results are of equal size or larger for the employed population. In earlier work, Ruhm (2000) examined the BRFSS for 1987–1995 and found that a $1 \%$ point increase in the state unemployment rate was associated with a $2 \%$ decrease in daily fat intake, but no statistically significant change in daily servings of fruits and vegetables. Ruhm (2005) cautions that these results are specific to temporary macroeconomic fluctuations and do not imply that long-run economic growth worsens weight and exercise. ",8,"[505, 335, 929, 687]",117,2.016408778471248e+18,
2016408778471247898,W1154618620,text,"In contrast to Ruhm’s findings that weight-related health is counter-cyclical, Charles and DeCicca (2008) find evidence that it is procyclical, with this relationship concentrated among the economically vulnerable. Because they examine MSA-level unemployment rates instead of state-level employment rates, they have to exclude those living outside of large MSAs from their sample of men in the National Health Interview Survey for 1997–2001. Estimating models by race, they find that a $1 \%$ point increase in the unemployment rate leads to a $2 . 2 \%$ point increase in the probability of obesity for African-American men, with smaller and statistically insignificant changes in the probability of obesity for Hispanic and White men. Estimating models based on the predicted probability that the respondent was employed, they find that those least likely to be employed experience the greatest increases in weight when the unemployment rate rises. They explore possible mechanisms and find no consistent link between the unemployment rate and exercise. Noting that their results are concentrated among low-SES individuals who may be at greatest risk from macroeconomic downturns, they hypothesize that their results are due to the biological effects of stress, such as stress-related eating, and elevated levels of cortisol promoting the accumulation of body fat. Other evidence on mechanisms comes from Dave and Kelly (2012), who find robust evidence in the BRFSS for 1990–2009 that a higher unemployment rate is associated with reduced consumption of fruits and vegetables, with weaker evidence of substitution toward snacks and fast food. ",8,"[507, 688, 929, 939]",118,2.016408778471248e+18,
2016408778471247899,W1154618620,discarded,J. Cawley / Journal of Health Economics 43 (2015) 244–268 ,8,"[346, 58, 636, 69]",119,2.016408778471248e+18,
2016408778471247900,W1154618620,discarded,,8,"[53, 59, 73, 68]",120,2.016408778471248e+18,
2016408778471247901,W1154618620,text,,9,"[70, 81, 492, 172]",121,2.016408778471248e+18,
2016408778471247902,W1154618620,text,"Arkes (2009) studies the impact of the macroeconomy on the weight of young adults (aged 15–18 years) in the National Longitudinal Survey of Youth, 1997 Cohort, for 1997–2004. Arkes (2009) estimates models similar to those of Ruhm (2000) and finds that male teenagers gain weight in strong macroeconomic times, but female teenagers do the opposite – they gain weight during macroeconomic downturns. A $1 \%$ point increase in the state unemployment rate is associated with a $1 . 3 \%$ point lower probability that a teenage boy is overweight and a $1 . 8 \%$ point higher probability that a teenage girl is overweight.14 ",9,"[70, 174, 494, 306]",122,2.016408778471248e+18,
2016408778471247903,W1154618620,text,"One important mechanism by which macroeconomic conditions may affect the weight of adults is through job loss. Deb et al. (2011) identify the impact of job loss using respondent reports of whether they lost their job because the business closed; the rationale is that a firm shutdown is more exogenously determined than the job separation of individuals. They utilize data on middle-aged and elderly Americans in the Health and Retirement Study, 1992–2008. Speculating that there may be important heterogeneity in people’s response to job loss, they estimate a finite mixture model. They find that the first latent component $84 \%$ of the sample) had small but statistically insignificant decreases in BMI, but the second latent component ( $1 6 \%$ of the sample) had large and statistically significant increases in BMI, after business closure. In this second group, job loss resulted in a gain of one BMI unit, or roughly 7 pounds for a man of average height. People in this second, more affected, component differed from those in the first in that they were $2 2 \%$ more likely to be obese, and were more likely to be female, lower-income, less educated, and middle-aged rather than elderly. These results are consistent with those of Charles and DeCicca (2008); the economically vulnerable appear to be most affected by the macroeconomy and job loss. ",9,"[70, 307, 494, 595]",123,2.016408778471248e+18,
2016408778471247904,W1154618620,text,"In summary, there appears to be considerable heterogeneity across age, gender, urbanicity, and socioeconomic status in the effect of the macroeconomy on diet, physical activity, and weight. It is unclear the extent to which these differing results are a result of studies using different methods and datasets and examining different time periods; future research could seek to estimate consistent models in a single dataset for various subgroups. ",9,"[70, 597, 494, 688]",124,2.016408778471248e+18,
2016408778471247905,W1154618620,text,"Although the results are quite divergent, the fact that the unemployment rate has repeatedly been associated with diet, physical activity, and weight should make researchers cautious about using unemployment rate as an instrument for other possible causes of obesity. For example, unemployment rate has been used as an instrument for maternal employment in a model of child obesity (e.g. Anderson et al., 2003), but this may be invalid because the unemployment rate may have a direct impact on child weight and thus be correlated with the second-stage error term in the IV model. ",9,"[70, 689, 494, 819]",125,2.016408778471248e+18,
2016408778471247906,W1154618620,title,2.6. Peer and neighborhood effects,9,"[522, 81, 736, 94]",126,2.0164087784628598e+18,2.0
2016408778471247907,W1154618620,text,"Peers may influence diet or physical activity through bandwagon effects; it may be more enjoyable to eat, diet, or exercise when one’s peers are doing the same. Identifying peer effects is notoriously difficult because individuals tend to associate with people like themselves and peers tend to have similar environmental influences (Manski, 1993). Yakusheva et al. (2014) identify peer effects by exploiting the randomization of freshman roommates at two universities. Following the literature that defines the roommate receiving influence as the ego and the roommate doing the influencing as the alter, they estimate the influence of the alter’s weight at baseline (just before freshman year) on the change in weight of the ego during freshman year; the model also controls for a complete set of indicator variables for all possible combinations of the factors used by the administration to make roommate assignments (such as preferred area of campus and smoking status). Results from these models are consistent with a significant positive peer effect on weight for females; for every standard deviation increase in the baseline weight of the alter, the ego gains an additional 0.8 pounds during freshman year (compared to an average freshman year weight gain of 2.4 pounds). They cannot reject the null hypothesis of no peer effects on weight for males. The authors explore heterogeneity in these peer effects, and find that the females who are most influenced by their roommates are those in the lowest and highest quartiles of the baseline weight distribution. They also find that alters have the greatest effect on egos when the alter is higher in the social hierarchy; specifically, when the alter is lighter, comes from a higher-SES household, or is more sexually experienced than the ego. There are no such differences for males. ",9,"[522, 110, 946, 489]",127,2.016408778471248e+18,
